,Target
34197,1
34200,1
34201,1
34203,1
34204,1
34205,0
34206,0
34207,0
34211,0
34212,1
34215,1
34216,0
34218,0
34222,0
34223,1
34224,1
34227,1
34228,0
34229,0
34231,0
34232,1
34233,0
34234,1
34236,1
34242,1
34245,1
34247,0
34248,0
34249,1
34251,0
34252,1
34257,0
34258,0
34263,1
34265,1
34266,0
34267,1
34268,1
34269,0
34270,1
34272,0
34274,0
34275,1
34277,1
34279,1
34280,1
34282,1
34283,0
34289,0
34296,1
34298,1
34301,0
34302,1
34303,1
34304,0
34305,0
34307,1
34308,1
34311,1
34313,1
34316,0
34317,1
34319,1
34325,0
34327,1
34328,0
34331,0
34333,1
34334,0
34335,0
34337,0
34338,1
34339,0
34340,1
34342,1
34344,1
34345,1
34347,1
34348,1
34349,1
34350,1
34354,1
34359,1
34363,0
34365,1
34366,0
34372,1
34374,0
34375,1
34376,0
34377,0
34378,0
34380,0
34383,0
34385,1
34386,1
34389,0
34390,1
34391,0
34392,1
34393,0
34394,1
34396,1
34397,0
34399,0
34400,1
34402,1
34403,0
34406,0
34408,1
34410,0
34411,1
34412,1
34413,1
34414,0
34416,0
34417,1
34418,0
34419,0
34420,0
34425,1
34426,1
34427,1
34428,0
34429,0
34430,0
34432,1
34434,0
34436,1
34440,1
34441,1
34443,1
34444,1
34445,1
34446,1
34447,0
34450,1
34451,1
34452,1
34459,1
34460,1
34461,0
34462,0
34465,1
34468,1
34469,1
34471,0
34472,0
34474,1
34475,0
34476,1
34477,1
34478,1
34479,1
34482,1
34483,1
34486,1
34487,1
34488,1
34491,1
34493,1
34495,1
34496,1
34497,1
34498,0
34502,1
34505,1
34506,1
34507,1
34510,0
34512,0
34513,1
34514,0
34515,0
34516,1
34518,0
34519,0
34520,1
34521,1
34523,0
34524,1
34527,0
34528,0
34530,0
34531,0
34533,0
34534,0
34535,1
34536,1
34538,1
34542,1
34545,0
34546,1
34547,0
34549,1
34551,1
34553,0
34554,1
34555,0
34556,1
34558,0
34559,1
34560,0
34562,1
34566,1
34567,0
34568,0
34569,0
34570,1
34571,0
34574,0
34575,0
34578,1
34581,0
34583,1
34584,0
34586,1
34588,1
34590,1
34591,1
34592,0
34596,1
34597,1
34598,0
34599,1
34601,1
34602,1
34604,1
34606,1
34608,0
34610,1
34614,0
34615,1
34616,1
34617,0
34618,0
34620,0
34621,1
34622,1
34623,1
34625,1
34626,1
34632,1
34633,1
34634,0
34635,0
34636,1
34637,0
34638,1
34639,1
34641,1
34642,0
34644,1
34646,0
34650,0
34651,0
34654,0
34655,0
34659,1
34661,1
34662,1
34667,1
34670,1
34671,1
34673,0
34675,0
34676,0
34677,1
34678,1
34679,1
34680,0
34681,0
34683,1
34684,1
34686,1
34689,1
34690,1
34693,1
34694,0
34695,0
34698,0
34699,1
34700,0
34701,1
34703,1
34705,1
34707,1
34708,1
34709,1
34710,1
34712,1
34716,1
34717,1
34720,0
34723,0
34724,0
34726,1
34728,0
34730,0
34732,0
34734,0
34736,1
34737,0
34738,0
34745,1
34746,1
34752,1
34754,1
34756,1
34764,1
34765,1
34768,1
34769,1
34771,0
34772,0
34773,0
34774,0
34776,1
34777,1
34778,0
34779,1
34780,1
34782,0
34783,0
34784,0
34785,1
34789,1
34794,1
34795,1
34796,1
34799,1
34800,1
34801,0
34805,0
34807,0
34808,1
34811,0
34818,0
34819,1
34820,1
34821,1
34823,0
34825,1
34831,1
34832,1
34833,0
34834,1
34837,1
34838,0
34839,0
34840,1
34841,1
34842,0
34843,1
34848,1
34849,0
34851,1
34852,0
34853,1
34854,1
34857,1
34859,0
34860,1
34861,0
34864,0
34865,0
34867,0
34868,0
34871,1
34874,1
34875,1
34876,0
34877,0
34878,1
34886,0
34887,0
34888,1
34889,1
34891,0
34897,0
34900,1
34901,0
34903,1
34907,0
34912,0
34916,0
34921,1
34922,1
34923,1
34924,1
34926,1
34927,0
34928,1
34930,0
34931,0
34933,1
34934,0
34935,0
34937,1
34939,1
34940,1
34941,1
34945,0
34947,0
34948,0
34950,0
34952,0
34954,1
34955,0
34956,1
34958,0
34962,0
34963,1
34967,1
34968,1
34969,0
34972,1
34973,0
34974,0
34975,1
34977,0
34978,0
34979,1
34980,0
34981,1
34982,1
34983,1
34984,1
34986,0
34992,0
34995,1
34996,1
34998,1
34999,0
35002,0
35005,0
35006,1
35007,0
35009,1
35011,1
35013,1
35014,0
35015,1
35018,0
35020,1
35021,0
35025,0
35027,0
35028,1
35029,1
35030,1
35031,1
35033,0
35035,1
35037,0
35040,1
35041,0
35042,0
35043,0
35044,0
35047,1
35049,0
35050,1
35051,1
35052,1
35053,1
35054,0
35056,0
35061,0
35062,1
35063,1
35064,1
35065,0
35067,0
35068,0
35069,1
35070,0
35071,1
35073,1
35076,1
35077,0
35079,1
35080,1
35082,1
35083,1
35085,0
35087,1
35089,0
35090,1
35091,0
35092,0
35101,1
35102,0
35106,1
35107,0
35109,1
35110,1
35112,1
35113,0
35114,0
35118,1
35121,1
35122,0
35123,0
35125,1
35128,1
35130,0
35131,1
35133,0
35134,0
35136,0
35142,1
35145,1
35148,1
35151,0
35152,1
35154,0
35155,1
35158,1
35159,1
35168,1
35173,1
35174,0
35175,1
35176,1
35177,0
35178,1
35180,0
35186,1
35187,1
35189,1
35193,1
35195,0
35199,1
35203,0
35204,0
35206,0
35207,1
35209,1
35211,1
35213,1
35214,0
35216,1
35222,0
35223,0
35224,1
35225,1
35226,1
35227,0
35229,1
35233,1
35234,0
35237,1
35238,0
35241,0
35243,0
35246,1
35249,0
35250,0
35253,0
35255,1
35256,1
35259,0
35263,0
35264,0
35265,0
35266,0
35267,1
35268,0
35269,1
35270,1
35273,1
35278,0
35279,1
35280,1
35282,1
35284,1
35285,1
35286,1
35289,1
35292,1
35293,1
35294,0
35299,0
35306,0
35311,0
35312,0
35313,1
35314,1
35316,1
35317,1
35319,1
35320,1
35321,1
35324,0
35328,0
35329,0
35330,1
35331,0
35334,1
35336,1
35337,1
35338,0
35339,0
35340,1
35345,1
35350,1
35351,1
35353,1
35354,0
35356,1
35358,0
35362,0
35364,0
35367,1
35369,0
35370,0
35371,1
35372,1
35379,0
35380,1
35386,1
35388,0
35389,1
35390,1
35393,0
35394,0
35395,0
35398,1
35399,1
35400,0
35403,0
35404,1
35405,1
35406,1
35407,0
35409,1
35411,1
35413,0
35414,0
35415,1
35417,0
35418,1
35422,1
35424,0
35427,1
35430,0
35433,0
35434,0
35435,0
35436,0
35437,0
35438,1
35439,0
35442,1
35444,0
35445,1
35446,0
35447,0
35448,1
35449,1
35451,0
35452,1
35454,1
35456,0
35457,1
35458,0
35459,0
35461,1
35462,1
35463,1
35464,0
35465,1
35466,0
35467,1
35468,0
35470,1
35472,1
35476,0
35480,0
35482,0
35483,1
35484,0
35485,1
35490,0
35491,0
35492,0
35493,1
35495,1
35496,1
35499,0
35501,1
35503,1
35505,1
35506,0
35510,0
35511,1
35514,1
35515,1
35516,1
35518,0
35522,1
35524,0
35527,1
35529,1
35530,0
35533,1
35534,1
35535,0
35537,1
35538,1
35539,0
35542,1
35543,0
35545,1
35546,1
35547,1
35548,1
35549,0
35550,1
35551,0
35552,0
35554,0
35555,0
35557,0
35559,1
35560,1
35562,1
35563,0
35566,1
35567,0
35568,1
35571,0
35573,0
35578,0
35579,1
35582,0
35583,1
35584,1
35585,1
35586,0
35587,1
35588,1
35589,1
35590,0
35593,0
35594,1
35595,1
35596,1
35600,1
35603,0
35605,1
35611,0
35613,0
35615,0
35616,0
35617,1
35619,1
35620,0
35621,1
35624,1
35625,1
35626,1
35629,0
35632,0
35637,0
35638,0
35640,0
35641,1
35642,1
35643,0
35644,0
35645,1
35646,0
35649,1
35651,1
35652,0
35653,0
35655,0
35658,0
35659,1
35660,0
35662,1
35663,1
35665,1
35668,1
35669,1
35670,1
35672,1
35673,0
35675,0
35676,1
35677,0
35678,1
35679,0
35680,1
35681,1
35682,1
35684,0
35685,0
35687,0
35690,1
35691,0
35692,1
35693,1
35694,1
35698,0
35699,0
35704,0
35705,1
35706,0
35707,0
35709,0
35710,1
35716,1
35720,1
35721,0
35722,1
35724,1
35727,0
35728,1
35729,1
35731,1
35732,1
35736,0
35737,1
35738,1
35740,0
35741,1
35744,0
35746,1
35747,0
35751,1
35752,1
35753,0
35754,1
35756,1
35758,0
35760,0
35763,1
35764,1
35767,1
35768,1
35777,1
35779,1
35780,1
35783,0
35784,0
35791,1
35792,1
35793,0
35795,0
35797,1
35798,1
35799,1
35800,1
35803,1
35806,1
35807,1
35809,1
35810,0
35812,0
35813,1
35815,1
35818,1
35822,0
35823,1
35824,1
35826,0
35827,1
35828,0
35829,0
35831,0
35832,0
35833,1
35834,1
35835,1
35837,0
35839,0
35840,0
35843,0
35844,0
35846,0
35847,0
35849,1
35850,1
35851,1
35852,1
35853,1
35855,1
35856,1
35857,1
35865,0
35867,0
35869,0
35873,0
35874,0
35875,1
35876,1
35877,1
35878,1
35881,0
35882,0
35883,0
35885,1
35887,1
35889,0
35893,0
35894,1
35895,1
35896,0
35897,1
35898,1
35904,0
35905,0
35907,0
35908,1
35909,0
35910,0
35911,1
35912,1
35913,1
35922,0
35924,1
35927,1
35928,0
35930,1
35931,0
35932,1
35933,0
35934,0
35935,0
35936,1
35939,1
35943,1
35945,0
35946,1
35949,1
35950,0
35951,0
35954,1
35955,0
35956,1
35957,0
35958,1
35960,1
35962,1
35963,0
35964,1
35966,1
35970,1
35971,0
35972,1
35975,1
35976,1
35977,0
35978,1
35979,1
35981,1
35984,0
35986,1
35987,1
35988,1
35989,1
35990,1
35994,1
35995,1
35999,1
36001,0
36003,1
36006,0
36007,0
36009,1
36010,0
36011,1
36016,1
36017,1
36019,0
36021,1
36024,0
36025,1
36026,1
36030,0
36033,1
36034,0
36035,1
36036,1
36037,0
36040,0
36042,1
36043,1
36045,0
36049,1
36051,1
36053,1
36060,0
36061,1
36062,1
36067,1
36068,0
36069,1
36072,1
36075,1
36076,1
36077,0
36080,1
36086,1
36088,1
36092,0
36093,0
36096,0
36105,0
36108,1
36109,0
36110,1
36111,1
36112,1
36114,0
36116,1
36117,0
36121,1
36128,1
36131,0
36132,0
36135,1
36136,0
36137,1
36138,1
36141,1
36142,1
36146,0
36148,0
36154,1
36155,1
36160,1
36162,1
36163,1
36164,1
36169,1
36172,1
36173,1
36174,1
36176,1
36177,1
36178,1
36179,0
36180,0
36184,0
36185,0
36187,1
36189,1
36190,1
36191,1
36192,0
36193,1
36194,0
36195,1
36196,1
36197,1
36198,1
36199,0
36200,1
36203,0
36204,0
36205,1
36206,1
36207,0
36208,0
36211,1
36212,1
36213,0
36214,1
36220,0
36221,1
36223,1
36226,1
36227,1
36229,1
36230,1
36232,0
36233,1
36234,0
36237,0
36238,1
36239,0
36240,1
36241,1
36244,0
36247,0
36250,0
36251,1
36252,0
36254,0
36255,0
36259,0
36260,0
36263,1
36265,1
36266,1
36267,0
36269,1
36272,1
36277,0
36278,1
36280,1
36282,0
36284,0
36286,1
36287,0
36290,1
36291,0
36292,0
36293,0
36294,0
36295,1
36298,0
36300,1
36301,0
36302,1
36303,1
36307,1
36311,0
36313,0
36315,1
36316,1
36317,1
36324,0
36325,1
36327,1
36330,0
36331,1
36332,0
36333,1
36335,0
36336,0
36338,1
36340,1
36341,0
36342,0
36346,1
36349,1
36351,0
36352,0
36354,0
36355,0
36356,1
36357,0
36358,0
36359,0
36360,1
36361,1
36362,0
36363,0
36364,1
36365,1
36366,1
36370,1
36371,1
36372,0
36373,0
36376,1
36377,0
36378,1
36380,1
36382,1
36383,1
36386,1
36388,1
36391,1
36394,1
36396,1
36398,0
36399,0
36400,0
36401,0
36403,0
36405,0
36408,1
36409,1
36413,0
36414,1
36417,0
36418,1
36420,1
36421,0
36422,0
36424,1
36428,0
36432,1
36433,0
36435,1
36436,1
36437,0
36442,0
36443,1
36444,1
36445,0
36447,0
36448,1
36449,0
36450,1
36452,0
36453,1
36455,1
36456,0
36457,0
36458,1
36460,1
36462,1
36463,0
36467,1
36468,1
36469,1
36476,0
36480,1
36483,0
36487,1
36489,0
36490,0
36492,1
36498,0
36499,1
36500,1
36501,0
36502,0
36507,1
36508,1
36512,1
36513,0
36514,0
36518,0
36519,1
36520,1
36521,1
36522,0
36523,1
36525,1
36526,0
36528,1
36529,0
36532,1
36534,0
36537,0
36538,1
36540,1
36541,1
36542,1
36544,0
36545,1
36546,0
36551,1
36554,0
36556,1
36557,0
36558,0
36560,0
36563,0
36564,0
36566,0
36567,1
36577,1
36578,0
36579,1
36580,1
36583,1
36585,0
36588,0
36590,1
36591,1
36594,1
36595,0
36598,0
36599,1
36601,1
36602,1
36603,1
36605,0
36606,1
36608,1
36611,1
36612,1
36616,1
36619,1
36620,1
36621,1
36624,1
36625,0
36626,0
36627,0
36628,1
36629,0
36630,0
36631,1
36632,0
36634,1
36635,0
36638,0
36639,1
36640,1
36645,0
36646,0
36648,0
36649,1
36653,1
36655,0
36659,1
36660,1
36661,0
36662,1
36663,1
36666,0
36668,1
36669,0
36670,0
36671,0
36672,0
36673,0
36674,1
36675,1
36677,0
36682,0
36686,0
36687,0
36688,0
36689,1
36691,1
36692,1
36693,0
36694,1
36696,0
36697,1
36698,1
36700,1
36705,0
36709,1
36710,1
36711,0
36712,1
36713,0
36715,1
36717,1
36719,1
36722,0
36723,0
36725,1
36726,0
36727,1
36729,0
36730,0
36731,0
36734,1
36735,1
36747,0
36748,0
36749,1
36750,0
36751,0
36752,1
36753,0
36757,0
36759,1
36761,0
36762,1
36763,1
36767,1
36768,1
36773,0
36774,1
36777,0
36778,1
36779,1
36780,1
36781,1
36783,0
36787,1
36792,1
36793,1
36795,1
36796,0
36797,1
36798,0
36799,0
36800,1
36801,0
36803,1
36804,1
36806,0
36807,1
36812,1
36813,0
36815,0
36816,0
36819,0
36822,1
36823,1
36825,0
36826,0
36833,1
36834,0
36836,0
36837,1
36838,1
36839,0
36843,1
36844,0
36846,0
36849,0
36852,1
36853,0
36854,1
36858,0
36860,1
36861,0
36864,0
36867,1
36868,1
36869,1
36870,0
36874,0
36880,1
36882,0
36883,1
36884,1
36886,0
36887,0
36888,0
36889,0
36891,1
36894,0
36895,1
36897,1
36899,0
36900,0
36901,0
36902,0
36905,1
36906,1
36907,0
36908,1
36909,1
36913,1
36915,1
36917,1
36919,0
36924,0
36930,0
36931,0
36932,0
36934,1
36937,1
36938,0
36940,1
36941,1
36943,1
36945,0
36946,1
36947,0
36948,0
36949,1
36950,1
36956,0
36958,0
36961,0
36968,0
36970,0
36972,1
36975,0
36976,1
36977,1
36978,1
36987,0
36988,0
36990,1
36992,1
36995,0
36996,0
36997,0
36999,1
37000,1
37001,0
37004,1
37005,0
37008,1
37010,1
37013,1
37014,1
37016,1
37017,0
37018,1
37019,0
37020,1
37026,0
37027,1
37028,0
37029,0
37030,1
37031,1
37033,1
37034,1
37037,1
37038,1
37039,0
37043,0
37045,0
37047,1
37048,1
37052,0
37053,1
37054,0
37057,0
37058,1
37059,0
37062,1
37063,1
37065,1
37066,0
37067,0
37070,1
37073,0
37078,1
37079,0
37080,0
37081,1
37082,1
37083,0
37084,0
37085,1
37087,0
37088,1
37090,1
37091,1
37093,0
37098,1
37102,0
37103,0
37106,0
37109,0
37114,1
37116,1
37117,1
37118,1
37121,1
37123,1
37124,1
37126,1
37127,0
37128,1
37132,1
37133,1
37134,1
37137,0
37138,0
37139,0
37142,1
37144,0
37145,0
37148,1
37150,0
37151,1
37152,0
37153,1
37154,0
37156,0
37157,0
37159,0
37160,1
37161,1
37162,0
37165,0
37166,0
37169,1
37170,0
37171,0
37172,0
37173,1
37174,0
37175,1
37176,0
37177,0
37178,1
37180,0
37181,1
37182,0
37183,1
37185,1
37187,0
37189,0
37191,1
37192,0
37193,0
37194,1
37195,1
37196,1
37197,0
37198,1
37200,1
37202,0
37205,1
37206,1
37208,0
37209,1
37212,0
37214,1
37217,0
37218,0
37219,0
37220,1
37221,1
37222,0
37226,1
37231,1
37232,1
37234,1
37235,1
37236,1
37237,1
37238,0
37239,0
37240,1
37242,1
37244,1
37245,1
37246,1
37247,0
37250,1
37251,1
37252,0
37253,0
37255,0
37257,0
37259,0
37261,0
37262,0
37264,1
37267,1
37268,0
37270,1
37271,0
37272,1
37273,0
37274,1
37285,1
37287,1
37288,0
37289,0
37290,0
37293,1
37297,0
37298,0
37299,1
37300,0
37301,0
37303,0
37305,1
37306,1
37309,1
37310,0
37311,1
37313,1
37314,0
37315,0
37317,1
37318,1
37319,1
37320,1
37322,0
37324,1
37326,1
37331,1
37334,1
37335,1
37345,0
37346,1
37347,1
37348,0
37356,0
37357,1
37358,0
37359,1
37361,0
37362,1
37364,0
37365,1
37366,0
37367,1
37369,0
37370,0
37372,1
37373,0
37376,1
37377,0
37378,1
37379,1
37380,1
37383,0
37384,1
37386,0
37387,1
37389,1
37390,1
37391,1
37392,1
37398,0
37399,1
37400,1
37402,1
37404,0
37405,0
37408,0
37411,1
37415,0
37416,1
37420,1
37422,0
37423,0
37424,0
37425,0
37427,0
37428,1
37431,1
37434,1
37436,0
37437,1
37439,1
37441,0
37442,1
37443,1
37446,0
37449,1
37450,1
37453,1
37456,1
37457,1
37458,0
37460,1
37462,0
37463,0
37464,0
37469,0
37470,1
37471,1
37475,1
37476,0
37477,0
37478,1
37479,1
37482,0
37483,1
37485,1
37487,0
37488,1
37489,1
37492,1
37493,0
37494,0
37495,1
37496,0
37497,1
37504,0
37505,1
37512,1
37515,1
37516,1
37517,1
37519,0
37520,1
37522,1
37524,0
37525,0
37526,1
37527,0
37530,1
37532,0
37534,0
37535,0
37536,1
37537,0
37538,0
37540,0
37542,1
37543,0
37544,0
37545,1
37547,0
37548,1
37550,1
37553,1
37556,1
37557,1
37558,1
37563,1
37565,0
37568,0
37569,1
37571,0
37572,1
37577,1
37578,0
37579,0
37581,1
37583,1
37585,1
37586,1
37588,1
37589,1
37590,1
37592,1
37594,0
37596,1
37598,1
37599,1
37600,0
37602,1
37604,1
37608,1
37615,0
37616,1
37617,1
37619,0
37622,1
37623,1
37625,0
37627,0
37629,1
37630,0
37635,1
37636,1
37637,1
37638,0
37639,0
37641,0
37642,0
37645,0
37648,0
37650,1
37652,0
37653,0
37656,0
37659,1
37665,0
37668,1
37669,0
37670,0
37671,1
37672,0
37673,1
37674,0
37678,0
37679,1
37681,1
37682,1
37683,0
37686,1
37687,0
37689,0
37690,1
37691,0
37698,1
37699,1
37700,1
37701,1
37702,1
37704,1
37705,0
37706,0
37707,0
37709,1
37712,0
37713,0
37715,1
37718,0
37719,0
37720,0
37721,0
37722,0
37723,1
37724,0
37726,1
37727,1
37729,1
37730,1
37732,0
37733,1
37734,0
37735,0
37736,0
37737,0
37738,0
37740,1
37741,1
37742,1
37745,1
37750,1
37751,0
37753,0
37757,1
37758,1
37761,0
37762,0
37763,0
37764,1
37765,1
37766,1
37768,1
37770,0
37775,0
37776,1
37777,0
37778,1
37779,0
37780,1
37781,1
37785,0
37786,0
37789,1
37791,1
37793,0
37797,1
37801,1
37804,1
37806,1
37808,0
37810,0
37812,0
37813,0
37814,1
37815,0
37817,1
37818,0
37819,0
37820,1
37821,0
37824,0
37825,0
37826,1
37827,1
37828,0
37829,1
37831,1
37834,1
37836,1
37837,0
37840,0
37841,0
37843,1
37844,1
37845,1
37846,1
37847,1
37848,0
37849,1
37850,1
37852,0
37855,0
37856,1
37858,1
37860,1
37864,0
37865,0
37867,1
37872,1
37875,0
37876,1
37878,0
37879,1
37881,0
37882,0
37885,1
37886,1
37888,0
37890,1
37891,0
37892,1
37893,1
37894,0
37895,0
37900,0
37901,0
37903,1
37904,0
37905,0
37906,0
37910,1
37911,0
37912,1
37914,1
37920,0
37921,0
37924,1
37925,0
37930,0
37931,1
37932,1
37933,1
37937,1
37939,1
37940,0
37941,0
37942,1
37943,1
37944,1
37945,1
37946,0
37947,0
37949,0
37950,1
37952,1
37956,1
37957,1
37958,1
37960,0
37961,1
37962,0
37964,1
37967,1
37969,1
37974,1
37978,0
37983,1
37985,1
37987,1
37989,1
37992,1
37994,1
37996,1
37997,1
37998,0
38001,1
38002,0
38004,0
38007,0
38008,0
38009,1
38010,1
38012,0
38014,0
38017,1
38018,1
38019,0
38020,0
38021,1
38024,0
38025,0
38027,1
38028,0
38029,0
38030,0
38032,0
38034,0
38035,0
38036,0
38039,1
38040,1
38043,1
38044,1
38045,1
38047,1
38050,1
38052,0
38053,1
38054,1
38055,1
38059,0
38060,0
38063,1
38064,1
38065,1
38066,0
38067,0
38068,1
38069,1
38071,0
38072,0
38073,1
38074,0
38075,1
38077,1
38079,0
38080,1
38082,0
38083,0
38084,0
38085,1
38087,1
38088,0
38089,0
38090,0
38091,0
38092,1
38094,0
38096,0
38099,0
38101,1
38103,0
38105,0
38106,0
38107,0
38110,0
38112,0
38113,1
38114,1
38115,1
38117,1
38118,0
38120,1
38122,1
38127,0
38128,1
38132,1
38134,0
38136,0
38137,1
38138,1
38140,0
38141,1
38142,1
38146,1
38148,1
38151,0
38152,1
38154,1
38155,1
38157,1
38158,1
38159,1
38161,1
38162,0
38164,1
38165,1
38169,1
38171,0
38172,1
38173,0
38174,1
38175,1
38177,1
38180,1
38181,1
38182,0
38187,1
38188,0
38189,1
38190,1
38191,1
38193,0
38194,1
38195,1
38196,1
38198,0
38203,1
38204,1
38205,1
38206,0
38207,1
38208,1
38210,1
38211,1
38216,1
38218,1
38219,1
38220,1
38221,1
38222,1
38223,1
38227,1
38229,0
38232,1
38233,0
38234,1
38235,0
38236,0
38237,0
38239,1
38240,1
38241,1
38242,1
38243,1
38244,1
38246,1
38247,1
38248,1
38249,1
38250,1
38251,0
38255,0
38256,1
38257,1
38258,0
38259,0
38260,0
38261,0
38262,1
38263,1
38265,1
38266,1
38267,1
38268,0
38269,1
38272,0
38273,0
38274,1
38275,1
38276,0
38277,1
38279,1
38281,1
38282,0
38283,0
38284,0
38286,0
38287,1
38289,1
38292,1
38293,1
38294,1
38298,1
38299,1
38300,1
38301,1
38302,1
38305,0
38307,1
38308,1
38309,0
38311,0
38313,1
38317,1
38320,0
38322,1
38323,1
38325,1
38326,0
38327,1
38328,0
38331,0
38332,1
38333,0
38334,1
38336,1
38338,1
38339,0
38342,0
38343,1
38344,0
38345,0
38347,1
38349,1
38351,0
38352,0
38353,0
38354,1
38355,1
38356,1
38357,0
38358,1
38359,0
38362,1
38364,0
38365,0
38367,0
38369,0
38372,0
38376,0
38382,1
38385,1
38386,1
38387,1
38388,0
38389,1
38391,1
38394,1
38395,0
38397,0
38398,1
38401,1
38403,0
38405,1
38407,0
38408,1
38411,0
38414,0
38417,1
38422,1
38423,1
38425,0
38427,1
38428,1
38429,0
38430,1
38433,1
38434,1
38436,0
38437,0
38440,0
38441,0
38442,1
38444,0
38445,1
38450,1
38453,1
38454,0
38456,0
38457,1
38458,0
38459,1
38460,1
38461,0
38462,1
38467,0
38469,0
38471,0
38472,1
38475,1
38477,1
38478,0
38480,0
38484,0
38485,1
38486,0
38488,0
38490,1
38491,1
38492,0
38494,0
38496,0
38497,1
38499,1
38505,1
38506,0
38507,1
38509,1
38512,0
38515,0
38522,1
38527,1
38529,1
38531,1
38534,0
38535,0
38537,0
38538,1
38539,1
38540,0
38542,0
38543,0
38547,0
38549,1
38551,0
38552,1
38553,1
38556,1
38558,1
38561,1
38562,1
38563,1
38565,1
38567,0
38568,0
38569,0
38570,0
38571,0
38573,0
38574,1
38575,0
38576,1
38580,0
38581,0
38583,0
38584,0
38585,0
38586,1
38587,0
38588,0
38590,0
38591,1
38593,1
38594,0
38603,1
38604,1
38605,1
38606,1
38607,1
38610,1
38611,1
38612,1
38613,1
38614,1
38615,1
38616,1
38617,1
38618,1
38620,1
38622,1
38623,0
38625,1
38626,1
38628,0
38629,0
38630,1
38632,0
38635,0
38637,0
38638,0
38639,1
38640,1
38644,1
38646,0
38649,0
38650,0
38651,1
38652,0
38654,0
38655,1
38658,1
38661,1
38663,0
38664,1
38666,0
38668,0
38669,0
38671,1
38672,0
38673,0
38676,1
38677,0
38678,0
38681,1
38684,1
38686,0
38687,1
38688,1
38689,1
38690,0
38692,1
38693,1
38694,0
38696,1
38698,0
38699,0
38700,0
38701,0
38702,1
38707,1
38709,0
38714,0
38715,0
38716,1
38717,1
38718,0
38719,0
38722,0
38723,0
38724,0
38730,1
38731,1
38733,0
38734,0
38737,0
38741,0
38743,1
38744,1
38748,0
38749,1
38750,1
38752,0
38754,0
38760,0
38761,0
38762,1
38763,1
38764,0
38767,0
38768,1
38772,0
38775,1
38777,0
38779,0
38780,0
38784,1
38785,1
38786,1
38789,1
38790,1
38791,0
38792,0
38794,1
38795,1
38798,0
38800,1
38801,1
38802,0
38803,1
38806,1
38808,1
38810,0
38813,0
38814,0
38817,1
38818,0
38819,0
38821,1
38825,0
38826,1
38827,1
38828,1
38829,0
38834,1
38836,1
38837,1
38840,1
38842,0
38843,0
38846,1
38850,0
38855,0
38857,0
38858,0
38859,1
38860,1
38861,1
38862,0
38865,0
38866,0
38873,1
38874,1
38875,1
38876,0
38879,1
38880,1
38881,1
38882,1
38885,0
38886,0
38890,1
38892,1
38895,0
38898,0
38900,0
38902,0
38905,1
38906,1
38910,0
38911,0
38913,0
38914,1
38915,1
38917,0
38918,1
38919,0
38920,0
38921,1
38922,1
38923,1
38924,1
38925,1
38926,1
38927,0
38930,1
38932,1
38934,1
38938,1
38941,0
38943,0
38944,1
38948,1
38950,1
38951,0
38952,1
38954,1
38955,1
38957,1
38958,1
38960,1
38961,1
38962,0
38964,1
38970,1
38972,0
38974,0
38976,0
38977,0
38979,1
38980,0
38981,0
38984,0
38986,0
38987,1
38988,1
38989,0
38990,0
38991,1
38992,1
38993,1
38996,0
38998,0
39000,1
39002,0
39003,0
39004,0
39006,0
39007,0
39009,1
39010,0
39014,0
39015,0
39021,0
39022,1
39025,1
39026,0
39027,1
39029,1
39033,1
39034,1
39036,1
39037,1
39038,0
39039,1
39041,0
39043,0
39046,1
39047,0
39049,0
39054,0
39059,1
39061,0
39062,1
39063,1
39066,1
39069,0
39071,0
39072,1
39073,1
39075,1
39076,0
39078,1
39079,0
39086,1
39087,0
39089,0
39090,0
39091,0
39092,0
39098,1
39099,0
39101,1
39102,0
39104,1
39105,0
39108,1
39110,0
39114,1
39115,1
39116,0
39117,0
39121,1
39122,1
39123,1
39125,0
39127,1
39130,1
39133,1
39134,1
39136,1
39137,1
39141,1
39144,1
39146,0
39148,1
39149,1
39150,1
39154,1
39155,0
39156,1
39157,0
39160,0
39162,1
39164,1
39167,0
39170,1
39171,0
39172,0
39173,1
39177,0
39181,1
39183,1
39184,0
39185,1
39186,0
39189,1
39190,0
39191,0
39193,0
39198,0
39200,1
39201,0
39202,1
39203,1
39204,0
39205,1
39206,0
39208,1
39210,1
39211,1
39212,1
39217,0
39219,0
39225,1
39227,0
39231,0
39232,1
39233,0
39236,1
39239,1
39241,0
39242,0
39243,0
39244,0
39248,0
39252,0
39253,0
39254,0
39255,1
39258,1
39263,0
39264,0
39266,0
39271,1
39277,0
39278,0
39279,1
39280,0
39286,1
39288,0
39294,0
39296,1
39297,0
39298,1
39303,0
39304,0
39305,1
39306,0
39307,1
39310,0
39312,0
39313,1
39314,1
39315,0
39317,0
39318,0
39323,1
39325,0
39328,0
39332,0
39335,0
39336,1
39337,1
39339,0
39340,0
39341,0
39342,1
39349,1
39350,0
39353,0
39354,1
39355,1
39357,1
39358,1
39360,0
39361,1
39363,0
39365,1
39366,1
39372,1
39376,0
39379,1
39380,1
39381,1
39382,1
39383,1
39386,1
39387,0
39388,0
39389,1
39390,0
39391,1
39392,1
39393,0
39395,1
39396,1
39397,1
39403,0
39407,1
39410,1
39413,1
39414,1
39421,0
39422,0
39423,1
39424,1
